TARGET_total_pest_count_above25,TARGET_total_pest_count,date,trap_crop,pest,region,lon,lat,year,class,week,month,dist_to_road_km,dist_to_water_km,total_pest_count_1_weeks_ago_0_years_ago,total_pest_count_2_weeks_ago_0_years_ago,total_pest_count_0_weeks_ago_1_years_ago,neighbor_pest_count_0_weeks_ago_0_years_ago,neighbor_pest_count_1_weeks_ago_0_years_ago,most_recent_generation_wk_0_weeks_ago_0_years_ago,most_recent_generation_wk_0_weeks_ago_1_years_ago,neighbor_most_recent_generation_wk_0_weeks_ago_0_years_ago,neighbor_most_recent_generation_wk_0_weeks_ago_1_years_ago,season_first_generation_wk_0_weeks_ago_0_years_ago,season_first_generation_wk_0_weeks_ago_1_years_ago,neighbor_season_first_generation_wk_0_weeks_ago_0_years_ago,neighbor_season_first_generation_wk_0_weeks_ago_1_years_ago,annual_days_below_freezing_0_years_ago,annual_days_below_freezing_1_years_ago,season_cumulative_degree_days_0_weeks_ago_0_years_ago,season_cumulative_degree_days_1_weeks_ago_0_years_ago,season_cumulative_degree_days_2_weeks_ago_0_years_ago,season_cumulative_degree_days_0_weeks_ago_1_years_ago,degree_days_sum_0_weeks_ago_0_years_ago,degree_days_sum_1_weeks_ago_0_years_ago,degree_days_sum_2_weeks_ago_0_years_ago,degree_days_sum_0_weeks_ago_1_years_ago,degree_days_std_0_weeks_ago_0_years_ago,degree_days_std_1_weeks_ago_0_years_ago,degree_days_std_2_weeks_ago_0_years_ago,degree_days_std_0_weeks_ago_1_years_ago,high_temp_mean_0_weeks_ago_0_years_ago,high_temp_mean_1_weeks_ago_0_years_ago,high_temp_mean_2_weeks_ago_0_years_ago,high_temp_mean_0_weeks_ago_1_years_ago,high_temp_max_0_weeks_ago_0_years_ago,high_temp_max_1_weeks_ago_0_years_ago,high_temp_max_2_weeks_ago_0_years_ago,high_temp_max_0_weeks_ago_1_years_ago,high_temp_std_0_weeks_ago_0_years_ago,high_temp_std_1_weeks_ago_0_years_ago,high_temp_std_2_weeks_ago_0_years_ago,high_temp_std_0_weeks_ago_1_years_ago,low_temp_mean_0_weeks_ago_0_years_ago,low_temp_mean_1_weeks_ago_0_years_ago,low_temp_mean_2_weeks_ago_0_years_ago,low_temp_mean_0_weeks_ago_1_years_ago,low_temp_min_0_weeks_ago_0_years_ago,low_temp_min_1_weeks_ago_0_years_ago,low_temp_min_2_weeks_ago_0_years_ago,low_temp_min_0_weeks_ago_1_years_ago,low_temp_std_0_weeks_ago_0_years_ago,low_temp_std_1_weeks_ago_0_years_ago,low_temp_std_2_weeks_ago_0_years_ago,low_temp_std_0_weeks_ago_1_years_ago,wind_bearing_degree_mean_0_weeks_ago_0_years_ago,wind_bearing_degree_mean_1_weeks_ago_0_years_ago,wind_bearing_degree_mean_2_weeks_ago_0_years_ago,wind_bearing_degree_mean_0_weeks_ago_1_years_ago,wind_bearing_degree_std_0_weeks_ago_0_years_ago,wind_bearing_degree_std_1_weeks_ago_0_years_ago,wind_bearing_degree_std_2_weeks_ago_0_years_ago,wind_bearing_degree_std_0_weeks_ago_1_years_ago,wind_speed_kmph_mean_0_weeks_ago_0_years_ago,wind_speed_kmph_mean_1_weeks_ago_0_years_ago,wind_speed_kmph_mean_2_weeks_ago_0_years_ago,wind_speed_kmph_mean_0_weeks_ago_1_years_ago,wind_speed_kmph_max_0_weeks_ago_0_years_ago,wind_speed_kmph_max_1_weeks_ago_0_years_ago,wind_speed_kmph_max_2_weeks_ago_0_years_ago,wind_speed_kmph_max_0_weeks_ago_1_years_ago,total_precip_mm_sum_0_weeks_ago_0_years_ago,total_precip_mm_sum_1_weeks_ago_0_years_ago,total_precip_mm_sum_2_weeks_ago_0_years_ago,total_precip_mm_sum_0_weeks_ago_1_years_ago,humidity_mean_0_weeks_ago_0_years_ago,humidity_mean_1_weeks_ago_0_years_ago,humidity_mean_2_weeks_ago_0_years_ago,humidity_mean_0_weeks_ago_1_years_ago
0,8.75,7/28/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,31,7,2.281666756,0.711842775,6.5,7.5,137.25,3.080980066,10.50783972,27,27,27,27,27,24,24,22,9,15,969.6821583,877.6598929,787.4368929,1064.029792,92.02226534,90.223,75.723,99.0609426,1.0962304,0.707106781,1.880349512,1.235828184,32.57142857,32,29.28571429,33.71428571,34,33,32,39,1.812653934,0.816496581,3.14718317,3.14718317,19,19,17.57142857,20.42857143,18,18,16,19,1,0.816496581,1.133893419,1.133893419,188.5714286,186.7142857,183.2857143,152.2857143,38.15694407,19.77131159,21.4220625,38.98595596,5.714285714,6.142857143,5.857142857,6.142857143,8,8,7,9,10.1,13.2,19.9,0.5,57.57142857,56.85714286,58.85714286,46.28571429
0,22.83333333,8/4/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,32,8,2.281666756,0.711842775,8.75,6.5,284.5,9.459302326,11.19686411,27,27,27,27,27,24,24,22,9,15,1057.332536,969.6821583,877.6598929,1149.752792,87.65037732,92.02226534,90.223,85.723,1.78041659,1.0962304,0.707106781,0.626783171,31.14285714,32.57142857,32,31.42857143,34,34,33,33,2.544836041,1.812653934,0.816496581,1.133893419,19.14285714,19,19,18.28571429,17,18,18,17,1.463850109,1,0.816496581,1.253566341,198.4285714,188.5714286,186.7142857,171.1428571,14.54713194,38.15694407,19.77131159,26.34026431,6.142857143,5.714285714,6.142857143,6,8,8,8,7,11.7,10.1,13.2,2.2,54.42857143,57.57142857,56.85714286,45
1,65.04166667,8/11/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,33,8,2.281666756,0.711842775,22.83333333,8.75,84.25,12.70390365,6.915505226,27,27,27,27,27,24,24,22,9,15,1159.153756,1057.332536,969.6821583,1240.975792,101.8212203,87.65037732,92.02226534,91.223,0.693670628,1.78041659,1.0962304,0.475594866,34.71428571,31.14285714,32.57142857,32.14285714,37,34,34,33,1.603567451,2.544836041,1.812653934,0.899735411,20.14285714,19.14285714,19,19.14285714,19,17,18,18,0.690065559,1.463850109,1,0.690065559,195.1428571,198.4285714,188.5714286,189.7142857,32.32351348,14.54713194,38.15694407,22.22396819,6.428571429,6.142857143,5.714285714,6.428571429,10,8,8,8,0,11.7,10.1,3.3,45.14285714,54.42857143,57.57142857,43.42857143
1,34.875,8/18/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,34,8,2.281666756,0.711842775,65.04166667,22.83333333,89.75,8.160239677,6.913763066,27,32,32,32,27,24,24,22,9,15,1246.603988,1159.153756,1057.332536,1323.698792,87.45023187,101.8212203,87.65037732,82.723,2.440151983,0.693670628,1.78041659,1.057850471,32.85714286,34.71428571,31.14285714,30.71428571,36,37,34,33,3.287784027,1.603567451,2.544836041,1.889822365,17.71428571,20.14285714,19.14285714,18.14285714,14,19,17,17,2.214669706,0.690065559,1.463850109,0.690065559,165.1428571,195.1428571,198.4285714,184.1428571,56.22404163,32.32351348,14.54713194,14.70179775,6.857142857,6.428571429,6.142857143,6,11,10,8,7,0.2,0,11.7,1.6,52,45.14285714,54.42857143,47.28571429
1,38,8/25/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,35,8,2.281666756,0.711842775,34.875,65.04166667,87,5.108685335,12.06010453,33,32,32,32,27,24,24,22,9,15,1326.261597,1246.603988,1159.153756,1413.53208,79.65760886,87.45023187,101.8212203,89.83328832,1.968167531,2.440151983,0.693670628,2.369780097,29.71428571,32.85714286,34.71428571,31.85714286,34,36,37,36,2.927700219,3.287784027,1.603567451,3.848314411,18.28571429,17.71428571,20.14285714,19.28571429,16,14,19,16,1.603567451,2.214669706,0.690065559,1.603567451,139.2857143,165.1428571,195.1428571,177.7142857,29.35821456,56.22404163,32.32351348,55.03548639,7.142857143,6.857142857,6.428571429,6.857142857,9,11,10,8,3.4,0.2,0,2,61.42857143,52,45.14285714,51
1,43.75,9/1/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,36,9,2.281666756,0.711842775,38,34.875,70,5.146238728,14.06972112,33,34,32,32,27,24,24,22,9,15,1394.984597,1326.261597,1246.603988,1483.25508,68.723,79.65760886,87.45023187,69.723,1.057850471,1.968167531,2.440151983,0.786795792,27.57142857,29.71428571,32.85714286,28.85714286,31,34,36,31,2.070196678,2.927700219,3.287784027,1.214985793,17.28571429,18.28571429,17.71428571,16.28571429,17,16,14,14,0.755928946,1.603567451,2.214669706,1.253566341,161.7142857,139.2857143,165.1428571,147.5714286,37.13809493,29.35821456,56.22404163,21.21993672,5.857142857,7.142857143,6.857142857,5.714285714,7,9,11,8,33.1,3.4,0.2,1.4,67.14285714,61.42857143,52,54.85714286
0,0,9/8/14,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2014,train ,37,9,2.281666756,0.711842775,43.75,38,0,5.483388704,0,33,34,32,32,27,24,24,22,9,15,1459.707597,1394.984597,1326.261597,1562.173089,64.723,68.723,79.65760886,78.91800861,0.475594866,1.057850471,1.968167531,2.27752257,27.57142857,27.57142857,29.71428571,31.14285714,29,31,34,35,0.786795792,2.070196678,2.927700219,2.60950643,16.14285714,17.28571429,18.28571429,16.71428571,16,17,16,14,0.377964473,0.755928946,1.603567451,2.429971585,172.1428571,161.7142857,139.2857143,214.4285714,29.84084768,37.13809493,29.35821456,43.64576017,5.571428571,5.857142857,7.142857143,7.571428571,7,7,9,14,13.9,33.1,3.4,1.4,66.14285714,67.14285714,61.42857143,48.71428571
0,2.666666667,5/31/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,22,5,2.281666756,0.711842775,0,0,0,8.871428571,9.562442261,19.88888889,19.75,20,19.88888889,20,19.11111111,19.88888889,19.75,45,12,295.7256278,237.5103774,206.6098486,363.2025447,58.2152504,30.90052885,30.86356069,63.723,2.485326897,1.22787129,1.584457334,0.906326967,27.14285714,21.71428571,22.28571429,27.14285714,30,25,26,30,2.853569194,2.429971585,2.927700219,1.864454471,14.57142857,12.14285714,11,16.28571429,11,11,8,15,2.878491669,0.899735411,2.081665999,0.755928946,171.8571429,170.4285714,148.4285714,175.4285714,55.54706284,45.3756805,46.29203367,65.18143177,5.857142857,5.857142857,8,7.857142857,7,7,11,12,4.6,46,9.5,4.4,61.71428571,74.57142857,63.57142857,54.28571429
0,12.33333333,6/6/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,23,6,2.281666756,0.711842775,2.666666667,0,4.75,1.425514801,4.157137056,20,20,20,19.88888889,20,19.11111111,20,20,45,11.33333333,354.9486278,295.7256278,237.5103774,451.4572945,59.223,58.2152504,30.90052885,73.42861411,1.718249386,2.485326897,1.22787129,1.667108715,26.42857143,27.14285714,21.71428571,29.47619048,29,30,25,31.66666667,2.935821456,2.853569194,2.429971585,1.885138178,15.71428571,14.57142857,12.14285714,16.71428571,15,11,11,14.33333333,0.951189731,2.878491669,0.899735411,1.806578434,116.4285714,171.8571429,170.4285714,190.5238095,45.67587672,55.54706284,45.3756805,57.44407373,6.571428571,5.857142857,5.857142857,5.857142857,7,7,7,8.666666667,15.3,4.6,46,4.266666667,63.71428571,61.71428571,74.57142857,52.61904762
1,45,6/13/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,24,6,2.281666756,0.711842775,12.33333333,2.666666667,24.25,1.412129187,11.27474284,22,22,20,20.11111111,20,19.11111111,22,22,45,19.75,423.1716278,354.9486278,295.7256278,506.143711,68.223,59.223,58.2152504,78.81358319,2.478478796,1.718249386,2.485326897,1.981724355,27.57142857,26.42857143,27.14285714,29.42857143,33,29,30,33.25,3.359421719,2.935821456,2.853569194,2.86829109,17.14285714,15.71428571,14.57142857,18.35714286,14,15,11,16.25,2.267786838,0.951189731,2.878491669,1.488794748,161.8571429,116.4285714,171.8571429,161.9642857,48.48514746,45.67587672,55.54706284,32.69286648,5.714285714,6.571428571,5.857142857,5.892857143,8,7,7,7,18,15.3,4.6,16.15,59.57142857,63.71428571,61.71428571,54.89285714
1,62.5,6/20/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,25,6,2.281666756,0.711842775,45,12.33333333,34.5625,8.683010257,15.34577959,22,22,23,20.11111111,23,19.11111111,22,22,45,19.75,504.1440501,423.1716278,354.9486278,592.5904183,80.97242229,68.223,59.223,86.44670727,3.248993106,2.478478796,1.718249386,1.733680754,30.57142857,27.57142857,26.42857143,30.89285714,35,33,29,34.25,3.644957378,3.359421719,2.935821456,2.3343642,17.85714286,17.14285714,15.71428571,19.10714286,13,14,15,16.75,3.132015934,2.267786838,0.951189731,1.525720945,202.8571429,161.8571429,116.4285714,172.8214286,40.67935009,48.48514746,45.67587672,42.74931196,4.857142857,5.714285714,6.571428571,5.678571429,6,8,7,7,2.6,18,15.3,6,48,59.57142857,63.71428571,50.21428571
1,148,6/27/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,26,6,2.281666756,0.711842775,62.5,45,66.375,14.88785302,16.82127478,24,24,23.5,24,23.5,24,23,22,45,19.75,614.6961661,504.1440501,423.1716278,678.4550255,110.552116,80.97242229,68.223,85.86460715,1.312166474,3.248993106,2.478478796,1.736003321,37.14285714,30.57142857,27.57142857,30.92857143,41,35,33,35,3.716116765,3.644957378,3.359421719,3.234249829,21.85714286,17.85714286,17.14285714,19.42857143,21,13,14,17.75,0.899735411,3.132015934,2.267786838,1.200804386,195.1428571,202.8571429,161.8571429,172.1428571,57.71027803,40.67935009,48.48514746,65.20109051,7,4.857142857,5.714285714,7.321428571,11,6,8,10.75,2.6,2.6,18,15.7,39.14285714,48,59.57142857,52.17857143
1,140,7/4/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,27,7,2.281666756,0.711842775,148,62.5,70.375,16.93027211,14.76249068,24.33333333,24.5,24,24.5,24,24.5,23.66666667,23.5,45,19.75,701.2816572,614.6961661,504.1440501,769.9071627,86.5854911,110.552116,80.97242229,91.45213721,1.780649549,1.312166474,3.248993106,1.296968796,31.57142857,37.14285714,30.57142857,31.96428571,34,41,35,33.75,2.370453041,3.716116765,3.644957378,1.782808895,18.42857143,21.85714286,17.85714286,19.67857143,17,21,13,18.25,1.397276262,0.899735411,3.132015934,1.226473766,164.5714286,195.1428571,202.8571429,149.3214286,70.3961579,57.71027803,40.67935009,45.30485683,7.285714286,7,4.857142857,6.357142857,14,11,6,9.5,3,2.6,2.6,6.875,48.42857143,39.14285714,48,48.14285714
1,79.07142857,7/11/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,28,7,2.281666756,0.711842775,140,148,66.51785714,23.20581395,10.47396061,26,25,24.5,25,24.5,25,26,24.33333333,45,19.75,798.5915892,701.2816572,614.6961661,862.7972648,97.30993197,86.5854911,110.552116,92.89010212,2.436339719,1.780649549,1.312166474,1.897986252,32.71428571,31.57142857,37.14285714,31.89285714,37,34,41,34.75,3.59231985,2.370453041,3.716116765,2.565087417,20.71428571,18.42857143,21.85714286,20.17857143,17,17,21,17.75,1.799470822,1.397276262,0.899735411,1.7395195,115.4285714,164.5714286,195.1428571,164.25,51.31555041,70.3961579,57.71027803,44.64111055,7.857142857,7.285714286,7,6.285714286,12,14,11,8.75,21.1,3,2.6,16.325,53,48.42857143,39.14285714,50.5
1,74.42857143,7/21/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,29,7,2.281666756,0.711842775,79.07142857,140,48.41964286,11.01255212,9.593287619,26,26,27,26.25,27,25.5,26,24.33333333,45,19.75,870.8145892,798.5915892,701.2816572,946.4217453,72.223,97.30993197,86.5854911,83.62448049,4.117326918,2.436339719,1.780649549,2.33551465,27.42857143,32.71428571,31.57142857,30.03571429,33,37,34,34.25,5.380741673,3.59231985,2.370453041,3.349817454,18.42857143,20.71428571,18.42857143,19.17857143,15,17,17,17,3.154739443,1.799470822,1.397276262,1.700019658,209.1428571,115.4285714,164.5714286,182.3214286,46.7704628,51.31555041,70.3961579,44.51859944,5.428571429,7.857142857,7.285714286,5.928571429,9,12,14,9.25,38.8,21.1,3,19.6,61.28571429,53,48.42857143,52.07142857
1,328,7/25/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,30,7,2.281666756,0.711842775,74.42857143,79.07142857,130.3125,11.33061224,20.14782551,26,26.5,27,26.25,27,25.5,26,25.25,45,19.75,966.4970667,870.8145892,798.5915892,1041.295348,95.68247747,72.223,97.30993197,94.87360247,2.008730922,4.117326918,2.436339719,1.578236665,31.71428571,27.42857143,32.71428571,31.85714286,36,33,37,35.5,2.429971585,5.380741673,3.59231985,2.529379066,21,18.42857143,20.71428571,20.67857143,18,15,17,18.75,2.081665999,3.154739443,1.799470822,1.276122367,208.5714286,209.1428571,115.4285714,176.8928571,61.67078493,46.7704628,51.31555041,44.06055738,6.714285714,5.428571429,7.857142857,6.035714286,11,9,12,9.25,2.6,38.8,21.1,7.2,44.28571429,61.28571429,53,47.25
1,257.5,8/1/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,31,8,2.281666756,0.711842775,328,74.42857143,136.1875,39.22826421,19.32636044,26,26.5,27,26.25,27,25.5,26,25.25,45,19.75,1069.799708,966.4970667,870.8145892,1143.249404,103.3026415,95.68247747,72.223,101.954056,1.356724193,2.008730922,4.117326918,1.029604935,33.14285714,31.71428571,27.42857143,33.25,36,36,33,36.5,1.951800146,2.429971585,5.380741673,2.040697071,21.85714286,21,18.42857143,21.64285714,20,18,15,20,1.345185418,2.081665999,3.154739443,1.14845001,178.5714286,208.5714286,209.1428571,166.3571429,34.8274659,61.67078493,46.7704628,48.38873264,5.714285714,6.714285714,5.428571429,6.607142857,6,11,9,9,0,2.6,38.8,5.6,38.14285714,44.28571429,61.28571429,45.82142857
1,122.7,8/8/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,32,8,2.281666756,0.711842775,257.5,328,183.5083333,31.27534562,14.45418659,30,28.75,30,28.25,27,25.5,26,25.25,45,19.75,1181.119332,1069.799708,966.4970667,1241.947782,111.3196236,103.3026415,95.68247747,98.69837818,1.639396071,1.356724193,2.008730922,1.11018637,33.85714286,33.14285714,31.71428571,32.75,36,36,36,34.75,2.035400978,1.951800146,2.429971585,1.76413955,23.57142857,21.85714286,21,21.03571429,20,20,18,19,1.718249386,1.345185418,2.081665999,1.410735324,184.2857143,178.5714286,208.5714286,157.75,44.51484504,34.8274659,61.67078493,30.96367944,7,5.714285714,6.714285714,6.714285714,12,6,11,9.25,6,0,2.6,2.15,43.57142857,38.14285714,44.28571429,43.71428571
1,213.8,8/16/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,33,8,2.281666756,0.711842775,122.7,257.5,150.3458333,19.62142857,17.35016997,30,28.75,30,29.5,27,25.5,26,25.25,45,19.75,1277.269709,1181.119332,1069.799708,1338.124568,96.15037732,111.3196236,103.3026415,96.17678601,1.510831381,1.639396071,1.356724193,1.053612214,31.71428571,33.85714286,33.14285714,32.42857143,34,36,36,34.25,1.704336206,2.035400978,1.951800146,1.477457888,21,23.57142857,21.85714286,20.5,18,20,20,18.75,1.632993162,1.718249386,1.345185418,1.136666618,186,184.2857143,178.5714286,161.6428571,20.0083316,44.51484504,34.8274659,21.76174058,5.571428571,7,5.714285714,6.678571429,7,12,6,8.5,0,6,0,3.95,38.85714286,43.57142857,38.14285714,42.89285714
1,890,8/22/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,34,8,2.281666756,0.711842775,213.8,122.7,308.3958333,35.0339368,31.07438131,30,31,30,30.75,27,25.5,26,25.25,45,19.75,1352.492709,1277.269709,1181.119332,1425.768381,75.223,96.15037732,111.3196236,87.64381355,1.02933173,1.510831381,1.639396071,0.685941404,28.71428571,31.71428571,33.85714286,31,32,34,36,32.75,1.603567451,1.704336206,2.035400978,1.179494465,18,21,23.57142857,19.32142857,16,18,20,18,1.632993162,1.632993162,1.718249386,0.958370319,130.2857143,186,184.2857143,147.8928571,48.32430129,20.0083316,44.51484504,22.89559061,6.428571429,5.571428571,7,6.785714286,8,7,12,8.5,3.9,0,6,4.275,46.57142857,38.85714286,43.57142857,43.82142857
1,1015,8/29/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,35,8,2.281666756,0.711842775,890,213.8,345.5625,77.31007242,33.01639872,30,31,30,30.75,27,25.5,26,25.25,45,19.75,1435.715709,1352.492709,1277.269709,1517.534172,83.223,75.223,96.15037732,91.76579007,2.415229458,1.02933173,1.510831381,1.684425934,29.57142857,28.71428571,31.71428571,31.46428571,33,32,34,34.25,3.258688021,1.603567451,1.704336206,2.536206945,19.42857143,18,21,20.10714286,17,16,18,17.75,1.812653934,1.632993162,1.632993162,1.318015536,160.4285714,130.2857143,186,157.25,40.29829253,48.32430129,20.0083316,35.19895966,7.142857143,6.428571429,5.571428571,7.142857143,12,8,7,10,17,3.9,0,8.55,49.57142857,46.57142857,38.85714286,45.53571429
0,0,9/4/17,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2017,train ,36,9,2.281666756,0.711842775,1015,890,23.33333333,80.89028777,4.689907039,30,32.66666667,30,32,27,25.33333333,26,24.33333333,45,22.33333333,1508.438709,1435.715709,1352.492709,1538.671448,72.723,83.223,75.223,76.88966667,1.38443731,2.415229458,1.02933173,1.081943863,28,29.57142857,28.71428571,29.04761905,30,33,32,31.33333333,1.527525232,3.258688021,1.603567451,1.412845836,18,19.42857143,18,18.14285714,15,17,16,16,1.632993162,1.812653934,1.632993162,1.262098305,167,160.4285714,130.2857143,179.3333333,26.73325021,40.29829253,48.32430129,25.29161535,5.571428571,7.142857143,6.428571429,5.619047619,7,12,8,7.666666667,3,17,3.9,1.9,50.28571429,49.57142857,46.57142857,49.52380952
0,14,6/13/18,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2018,train ,24,6,2.281666756,0.711842775,0,0,45,2.227595183,8.683010257,22,22,19.89473684,19.98529412,18,19.26470588,22,22,7,45,581.6142573,504.8912573,419.6682573,423.1716278,76.723,85.223,68.223,68.223,2.439750182,0.63620901,1.144344271,2.478478796,28.71428571,30.57142857,27.71428571,27.57142857,33,32,30,33,3.401680257,0.975900073,1.603567451,3.359421719,18.42857143,19,17,17.14285714,16,18,16,14,1.618347187,0.577350269,0.816496581,2.267786838,169.2857143,200.8571429,170.8571429,161.8571429,17.33699595,61.06670826,28.0025509,48.48514746,5.857142857,6.571428571,5.285714286,5.714285714,7,10,6,8,15.1,5.1,4.5,18,53.42857143,49.14285714,53.14285714,59.57142857
0,18,6/19/18,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2018,train ,25,6,2.281666756,0.711842775,14,0,62.5,21.32441176,14.88785302,22,22,23,19.98529412,23,19.26470588,22,22,7,45,654.8372573,581.6142573,504.8912573,504.1440501,73.223,76.723,85.223,80.97242229,1.566007967,2.439750182,0.63620901,3.248993106,27.71428571,28.71428571,30.57142857,30.57142857,31,33,32,35,2.563479778,3.401680257,0.975900073,3.644957378,18.42857143,18.42857143,19,17.85714286,17,16,18,13,0.786795792,1.618347187,0.577350269,3.132015934,166,169.2857143,200.8571429,202.8571429,59.86094999,17.33699595,61.06670826,40.67935009,8.142857143,5.857142857,6.571428571,4.857142857,11,7,10,6,4,15.1,5.1,2.6,49.57142857,53.42857143,49.14285714,48
0,10.5,6/26/18,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2018,train ,26,6,2.281666756,0.711842775,18,14,148,25.42809252,16.93027211,24,24,23.5,24,23.5,24,23,22,7,45,711.0602573,654.8372573,581.6142573,614.6961661,56.223,73.223,76.723,110.552116,1.994038735,1.566007967,2.439750182,1.312166474,25,27.71428571,28.71428571,37.14285714,29,31,33,41,3.31662479,2.563479778,3.401680257,3.716116765,16.28571429,18.42857143,18.42857143,21.85714286,15,17,16,21,1.380131119,0.786795792,1.618347187,0.899735411,205.8571429,166,169.2857143,195.1428571,82.62652635,59.86094999,17.33699595,57.71027803,7.428571429,8.142857143,5.857142857,7,11,11,7,11,45.9,4,15.1,2.6,66.85714286,49.57142857,53.42857143,39.14285714
0,16.5,7/3/18,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2018,train ,27,7,2.281666756,0.711842775,10.5,18,140,18.99642819,23.20581395,25,24.5,25,24.5,25,24.5,25,23.5,7,45,809.2832573,711.0602573,654.8372573,701.2816572,98.223,56.223,73.223,86.5854911,1.214985793,1.994038735,1.566007967,1.780649549,31.42857143,25,27.71428571,31.57142857,33,29,31,34,1.902379462,3.31662479,2.563479778,2.370453041,21.85714286,16.28571429,18.42857143,18.42857143,21,15,17,17,0.690065559,1.380131119,0.786795792,1.397276262,130.7142857,205.8571429,166,164.5714286,33.79701311,82.62652635,59.86094999,70.3961579,5.714285714,7.428571429,8.142857143,7.285714286,7,11,11,14,16.1,45.9,4,3,54.85714286,66.85714286,49.57142857,48.42857143
0,17,7/10/18,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2018,train ,28,7,2.281666756,0.711842775,16.5,10.5,79.07142857,6.670601234,11.01255212,25,26,25,25,25,25,25,26,7,45,901.0062573,809.2832573,711.0602573,798.5915892,91.723,98.223,56.223,97.30993197,1.933415433,1.214985793,1.994038735,2.436339719,30.71428571,31.42857143,25,32.71428571,33,33,29,37,2.058663459,1.902379462,3.31662479,3.59231985,20.71428571,21.85714286,16.28571429,20.71428571,18,21,15,17,1.889822365,0.690065559,1.380131119,1.799470822,169.4285714,130.7142857,205.8571429,115.4285714,16.6818978,33.79701311,82.62652635,51.31555041,4.571428571,5.714285714,7.428571429,7.857142857,7,7,11,12,2.7,16.1,45.9,21.1,48.85714286,54.85714286,66.85714286,53
1,50,7/17/18,GR_20_00006_cotton,Helicoverpa armigera,Thessaly,22.12423563,39.56908455,2018,train ,29,7,2.281666756,0.711842775,17,16.5,74.42857143,7.032404181,11.33061224,25,26,25,27,25,27,25,26,7,45,1001.835179,901.0062573,809.2832573,870.8145892,100.828922,91.723,98.223,72.223,1.355849053,1.933415433,1.214985793,4.117326918,33.14285714,30.71428571,31.42857143,27.42857143,38,33,33,33,2.60950643,2.058663459,1.902379462,5.380741673,21.28571429,20.71428571,21.85714286,18.42857143,20,18,21,15,0.951189731,1.889822365,0.690065559,3.154739443,222,169.4285714,130.7142857,209.1428571,33.71448749,16.6818978,33.79701311,46.7704628,7.857142857,4.571428571,5.714285714,5.428571429,13,7,7,9,0.8,2.7,16.1,38.8,42,48.85714286,54.85714286,61.28571429
